"","año","mes","ccaa","nivel","volumen"
"1749","2015","Mayo","Galicia","4",12155.15
"1750","2015","Mayo","Galicia","5",9621.85
"1751","2015","Mayo","Islas Baleares","1",18179.04
"1752","2015","Mayo","Islas Baleares","2",14564.09
"1753","2015","Mayo","Islas Baleares","3",18910.18
"1754","2015","Mayo","Islas Baleares","4",3811.97
"1755","2015","Mayo","Islas Baleares","5",4919.49
"1756","2015","Mayo","La Rioja","1",2566.58
"1757","2015","Mayo","La Rioja","2",4796.08
"1758","2015","Mayo","La Rioja","3",5414.44
"1759","2015","Mayo","La Rioja","4",1239.41
"1760","2015","Mayo","La Rioja","5",1225.6
"1761","2015","Mayo","Madrid, Comunidad de","1",41965.85
"1762","2015","Mayo","Madrid, Comunidad de","2",92850.99
"1763","2015","Mayo","Madrid, Comunidad de","3",120489.19
"1764","2015","Mayo","Madrid, Comunidad de","4",24556.89
"1765","2015","Mayo","Madrid, Comunidad de","5",28642.69
"1766","2015","Mayo","Murcia, Región de","1",18220.44
"1767","2015","Mayo","Murcia, Región de","2",20301.32
"1768","2015","Mayo","Murcia, Región de","3",26184.24
"1769","2015","Mayo","Murcia, Región de","4",5568.62
"1770","2015","Mayo","Murcia, Región de","5",7594.34
"1771","2015","Mayo","Navarra, Comunidad Foral de","1",5589.86
"1772","2015","Mayo","Navarra, Comunidad Foral de","2",9615.6
"1773","2015","Mayo","Navarra, Comunidad Foral de","3",15194.39
"1774","2015","Mayo","Navarra, Comunidad Foral de","4",2663.52
"1775","2015","Mayo","Navarra, Comunidad Foral de","5",2290.5
"1776","2015","Mayo","País Vasco","1",18215.54
"1777","2015","Mayo","País Vasco","2",35051.35
"1778","2015","Mayo","País Vasco","3",43601.79
"1779","2015","Mayo","País Vasco","4",8774.83
"1780","2015","Mayo","País Vasco","5",8478.85
"1781","2015","Mayo","Valenciana, Comunidad","1",62383.98
"1782","2015","Mayo","Valenciana, Comunidad","2",69467.58
"1783","2015","Mayo","Valenciana, Comunidad","3",94478.37
"1784","2015","Mayo","Valenciana, Comunidad","4",21240.22
"1785","2015","Mayo","Valenciana, Comunidad","5",23929.52
"1786","2015","Noviembre","Andalucía","1",85200.45
"1787","2015","Noviembre","Andalucía","2",92780.84
"1788","2015","Noviembre","Andalucía","3",142993.21
"1789","2015","Noviembre","Andalucía","4",30252.61
"1790","2015","Noviembre","Andalucía","5",38346.29
"1791","2015","Noviembre","Aragón","1",13228.46
"1792","2015","Noviembre","Aragón","2",21402.59
"1793","2015","Noviembre","Aragón","3",28325.78
"1794","2015","Noviembre","Aragón","4",6234.79
"1795","2015","Noviembre","Aragón","5",4649.51
"1796","2015","Noviembre","Asturias, Principado de","1",10994.79
"1797","2015","Noviembre","Asturias, Principado de","2",13664.67
"1798","2015","Noviembre","Asturias, Principado de","3",23612.96
"1799","2015","Noviembre","Asturias, Principado de","4",4096.23
"1800","2015","Noviembre","Asturias, Principado de","5",3224.76
"1801","2015","Noviembre","Canarias","1",33566.46
"1802","2015","Noviembre","Canarias","2",25600.94
"1803","2015","Noviembre","Canarias","3",34037.04
"1804","2015","Noviembre","Canarias","4",7845.17
"1805","2015","Noviembre","Canarias","5",10749.41
"1806","2015","Noviembre","Cantabria","1",5721
"1807","2015","Noviembre","Cantabria","2",7790.07
"1808","2015","Noviembre","Cantabria","3",13362.42
"1809","2015","Noviembre","Cantabria","4",2365.05
"1810","2015","Noviembre","Cantabria","5",2043.23
"1811","2015","Noviembre","Castilla y León","1",23540.43
"1812","2015","Noviembre","Castilla y León","2",35807.15
"1813","2015","Noviembre","Castilla y León","3",59177.6
"1814","2015","Noviembre","Castilla y León","4",12934.59
"1815","2015","Noviembre","Castilla y León","5",9156.36
"1816","2015","Noviembre","Castilla-La Mancha","1",21690.13
"1817","2015","Noviembre","Castilla-La Mancha","2",23107.02
"1818","2015","Noviembre","Castilla-La Mancha","3",44340.72
"1819","2015","Noviembre","Castilla-La Mancha","4",9155.5
"1820","2015","Noviembre","Castilla-La Mancha","5",9374.16
"1821","2015","Noviembre","Cataluña","1",86265.5
"1822","2015","Noviembre","Cataluña","2",104192.53
"1823","2015","Noviembre","Cataluña","3",130083.07
"1824","2015","Noviembre","Cataluña","4",31646.53
"1825","2015","Noviembre","Cataluña","5",33321.65
"1826","2015","Noviembre","Extremadura","1",10627.06
"1827","2015","Noviembre","Extremadura","2",14063.2
"1828","2015","Noviembre","Extremadura","3",20544.57
"1829","2015","Noviembre","Extremadura","4",4539.09
"1830","2015","Noviembre","Extremadura","5",4430.18
"1831","2015","Noviembre","Galicia","1",25646.46
"1832","2015","Noviembre","Galicia","2",39043.92
"1833","2015","Noviembre","Galicia","3",59400.28
"1834","2015","Noviembre","Galicia","4",11142.93
"1835","2015","Noviembre","Galicia","5",7799.5
"1836","2015","Noviembre","Islas Baleares","1",16283.52
"1837","2015","Noviembre","Islas Baleares","2",13247.27
"1838","2015","Noviembre","Islas Baleares","3",16253.92
"1839","2015","Noviembre","Islas Baleares","4",3658.81
"1840","2015","Noviembre","Islas Baleares","5",4569.31
"1841","2015","Noviembre","La Rioja","1",2625.33
"1842","2015","Noviembre","La Rioja","2",4308.44
"1843","2015","Noviembre","La Rioja","3",6524.71
"1844","2015","Noviembre","La Rioja","4",1474.19
"1845","2015","Noviembre","La Rioja","5",1124.32
"1846","2015","Noviembre","Madrid, Comunidad de","1",40798.36
"1847","2015","Noviembre","Madrid, Comunidad de","2",87482.31
"1848","2015","Noviembre","Madrid, Comunidad de","3",119028.27
"1849","2015","Noviembre","Madrid, Comunidad de","4",25135.34
"1850","2015","Noviembre","Madrid, Comunidad de","5",26276.35
"1851","2015","Noviembre","Murcia, Región de","1",15120.79
"1852","2015","Noviembre","Murcia, Región de","2",15897.22
"1853","2015","Noviembre","Murcia, Región de","3",26405.92
"1854","2015","Noviembre","Murcia, Región de","4",5127.81
"1855","2015","Noviembre","Murcia, Región de","5",6635.9
"1856","2015","Noviembre","Navarra, Comunidad Foral de","1",4911.77
"1857","2015","Noviembre","Navarra, Comunidad Foral de","2",9144.97
"1858","2015","Noviembre","Navarra, Comunidad Foral de","3",14178.31
"1859","2015","Noviembre","Navarra, Comunidad Foral de","4",2566.12
"1860","2015","Noviembre","Navarra, Comunidad Foral de","5",2127.7
"1861","2015","Noviembre","País Vasco","1",17271.98
"1862","2015","Noviembre","País Vasco","2",31071.84
"1863","2015","Noviembre","País Vasco","3",43501.88
"1864","2015","Noviembre","País Vasco","4",8368.63
"1865","2015","Noviembre","País Vasco","5",7509.75
"1866","2015","Noviembre","Valenciana, Comunidad","1",55052.26
"1867","2015","Noviembre","Valenciana, Comunidad","2",59988.74
"1868","2015","Noviembre","Valenciana, Comunidad","3",92586.67
"1869","2015","Noviembre","Valenciana, Comunidad","4",20878.16
"1870","2015","Noviembre","Valenciana, Comunidad","5",19750.1
"1871","2015","Octubre","Andalucía","1",95076.16
"1872","2015","Octubre","Andalucía","2",103740.55
"1873","2015","Octubre","Andalucía","3",157240.37
"1874","2015","Octubre","Andalucía","4",33421.08
"1875","2015","Octubre","Andalucía","5",40754.19
"1876","2015","Octubre","Aragón","1",14148.8
"1877","2015","Octubre","Aragón","2",24139.62
"1878","2015","Octubre","Aragón","3",30810.22
"1879","2015","Octubre","Aragón","4",7107.04
"1880","2015","Octubre","Aragón","5",5184.59
"1881","2015","Octubre","Asturias, Principado de","1",11243.76
"1882","2015","Octubre","Asturias, Principado de","2",13909.28
"1883","2015","Octubre","Asturias, Principado de","3",25314.54
"1884","2015","Octubre","Asturias, Principado de","4",4409.23
"1885","2015","Octubre","Asturias, Principado de","5",3665.95
"1886","2015","Octubre","Canarias","1",37572.48
"1887","2015","Octubre","Canarias","2",28169.5
"1888","2015","Octubre","Canarias","3",37643.02
"1889","2015","Octubre","Canarias","4",7995.07
"1890","2015","Octubre","Canarias","5",11521.8
"1891","2015","Octubre","Cantabria","1",6637.78
"1892","2015","Octubre","Cantabria","2",8818.72
"1893","2015","Octubre","Cantabria","3",13256.91
"1894","2015","Octubre","Cantabria","4",2185.72
"1895","2015","Octubre","Cantabria","5",2002.08
"1896","2015","Octubre","Castilla y León","1",28358.01
"1897","2015","Octubre","Castilla y León","2",42392.11
"1898","2015","Octubre","Castilla y León","3",62264.66
"1899","2015","Octubre","Castilla y León","4",12951.76
"1900","2015","Octubre","Castilla y León","5",10039.01
"1901","2015","Octubre","Castilla-La Mancha","1",22333.67
"1902","2015","Octubre","Castilla-La Mancha","2",26016.06
"1903","2015","Octubre","Castilla-La Mancha","3",45523.49
"1904","2015","Octubre","Castilla-La Mancha","4",9991.94
"1905","2015","Octubre","Castilla-La Mancha","5",8970.63
"1906","2015","Octubre","Cataluña","1",93495.15
"1907","2015","Octubre","Cataluña","2",112805.39
"1908","2015","Octubre","Cataluña","3",139997.14
"1909","2015","Octubre","Cataluña","4",32660.64
"1910","2015","Octubre","Cataluña","5",37663.77
"1911","2015","Octubre","Extremadura","1",12869.58
"1912","2015","Octubre","Extremadura","2",14072.75
"1913","2015","Octubre","Extremadura","3",23622.99
"1914","2015","Octubre","Extremadura","4",4517.57
"1915","2015","Octubre","Extremadura","5",4930.5
"1916","2015","Octubre","Galicia","1",28834.91
"1917","2015","Octubre","Galicia","2",44094.81
"1918","2015","Octubre","Galicia","3",58718.86
"1919","2015","Octubre","Galicia","4",13145.4
"1920","2015","Octubre","Galicia","5",9672.14
"1921","2015","Octubre","Islas Baleares","1",17230.97
"1922","2015","Octubre","Islas Baleares","2",14677.96
"1923","2015","Octubre","Islas Baleares","3",19706.32
"1924","2015","Octubre","Islas Baleares","4",4184.6
"1925","2015","Octubre","Islas Baleares","5",5263.08
"1926","2015","Octubre","La Rioja","1",2329.6
"1927","2015","Octubre","La Rioja","2",4051.09
"1928","2015","Octubre","La Rioja","3",5712.35
"1929","2015","Octubre","La Rioja","4",1530.35
"1930","2015","Octubre","La Rioja","5",1013.53
"1931","2015","Octubre","Madrid, Comunidad de","1",42505.84
"1932","2015","Octubre","Madrid, Comunidad de","2",88580.46
"1933","2015","Octubre","Madrid, Comunidad de","3",127132.79
"1934","2015","Octubre","Madrid, Comunidad de","4",27267.51
"1935","2015","Octubre","Madrid, Comunidad de","5",26751.6
"1936","2015","Octubre","Murcia, Región de","1",17957.15
"1937","2015","Octubre","Murcia, Región de","2",21541.42
"1938","2015","Octubre","Murcia, Región de","3",25763.13
"1939","2015","Octubre","Murcia, Región de","4",6172.72
"1940","2015","Octubre","Murcia, Región de","5",6605.21
"1941","2015","Octubre","Navarra, Comunidad Foral de","1",5294.64
"1942","2015","Octubre","Navarra, Comunidad Foral de","2",8836.49
"1943","2015","Octubre","Navarra, Comunidad Foral de","3",14263.57
"1944","2015","Octubre","Navarra, Comunidad Foral de","4",2683.08
"1945","2015","Octubre","Navarra, Comunidad Foral de","5",2468.4
"1946","2015","Octubre","País Vasco","1",18538.95
"1947","2015","Octubre","País Vasco","2",33911.37
"1948","2015","Octubre","País Vasco","3",46836.01
"1949","2015","Octubre","País Vasco","4",8756.42
"1950","2015","Octubre","País Vasco","5",8428.47
"1951","2015","Octubre","Valenciana, Comunidad","1",65360.59
"1952","2015","Octubre","Valenciana, Comunidad","2",66149.16
"1953","2015","Octubre","Valenciana, Comunidad","3",97567.24
"1954","2015","Octubre","Valenciana, Comunidad","4",22415.75
"1955","2015","Octubre","Valenciana, Comunidad","5",20663.71
"1956","2015","Septiembre","Andalucía","1",88404.09
"1957","2015","Septiembre","Andalucía","2",108380.92
"1958","2015","Septiembre","Andalucía","3",141788.31
"1959","2015","Septiembre","Andalucía","4",31175.58
"1960","2015","Septiembre","Andalucía","5",39159.27
"1961","2015","Septiembre","Aragón","1",12870.08
"1962","2015","Septiembre","Aragón","2",24485.2
"1963","2015","Septiembre","Aragón","3",27381.03
"1964","2015","Septiembre","Aragón","4",6014.48
"1965","2015","Septiembre","Aragón","5",5212.79
"1966","2015","Septiembre","Asturias, Principado de","1",11053.97
"1967","2015","Septiembre","Asturias, Principado de","2",14654.95
"1968","2015","Septiembre","Asturias, Principado de","3",22306
"1969","2015","Septiembre","Asturias, Principado de","4",3953.09
"1970","2015","Septiembre","Asturias, Principado de","5",3718.34
"1971","2015","Septiembre","Canarias","1",31351.57
"1972","2015","Septiembre","Canarias","2",23806.66
"1973","2015","Septiembre","Canarias","3",33111.43
"1974","2015","Septiembre","Canarias","4",6736.73
"1975","2015","Septiembre","Canarias","5",9991.46
"1976","2015","Septiembre","Cantabria","1",6654.87
"1977","2015","Septiembre","Cantabria","2",9023.32
"1978","2015","Septiembre","Cantabria","3",12143.6
"1979","2015","Septiembre","Cantabria","4",2079.57
"1980","2015","Septiembre","Cantabria","5",1865.41
"1981","2015","Septiembre","Castilla y León","1",26409.8
"1982","2015","Septiembre","Castilla y León","2",40159.19
"1983","2015","Septiembre","Castilla y León","3",51435.23
"1984","2015","Septiembre","Castilla y León","4",10783.73
"1985","2015","Septiembre","Castilla y León","5",8856.67
"1986","2015","Septiembre","Castilla-La Mancha","1",22319.4
"1987","2015","Septiembre","Castilla-La Mancha","2",23690.96
"1988","2015","Septiembre","Castilla-La Mancha","3",39277.6
"1989","2015","Septiembre","Castilla-La Mancha","4",8680.96
"1990","2015","Septiembre","Castilla-La Mancha","5",8325.87
"1991","2015","Septiembre","Cataluña","1",86903.14
"1992","2015","Septiembre","Cataluña","2",109227.32
"1993","2015","Septiembre","Cataluña","3",124777.96
"1994","2015","Septiembre","Cataluña","4",29198.97
"1995","2015","Septiembre","Cataluña","5",32945.07
"1996","2015","Septiembre","Extremadura","1",12177.69
"1997","2015","Septiembre","Extremadura","2",14875.74
"1998","2015","Septiembre","Extremadura","3",20220
"1999","2015","Septiembre","Extremadura","4",4135.84
"2000","2015","Septiembre","Extremadura","5",5045.36
"2001","2015","Septiembre","Galicia","1",27721.83
"2002","2015","Septiembre","Galicia","2",47707.92
"2003","2015","Septiembre","Galicia","3",56467.38
"2004","2015","Septiembre","Galicia","4",11395.75
"2005","2015","Septiembre","Galicia","5",9399.15
"2006","2015","Septiembre","Islas Baleares","1",17136.96
"2007","2015","Septiembre","Islas Baleares","2",12624.94
"2008","2015","Septiembre","Islas Baleares","3",15836.35
"2009","2015","Septiembre","Islas Baleares","4",3299.77
"2010","2015","Septiembre","Islas Baleares","5",4493.1
"2011","2015","Septiembre","La Rioja","1",2180.24
"2012","2015","Septiembre","La Rioja","2",4216.59
"2013","2015","Septiembre","La Rioja","3",5872.25
"2014","2015","Septiembre","La Rioja","4",1079.73
"2015","2015","Septiembre","La Rioja","5",1223.95
"2016","2015","Septiembre","Madrid, Comunidad de","1",40419.36
"2017","2015","Septiembre","Madrid, Comunidad de","2",90105
"2018","2015","Septiembre","Madrid, Comunidad de","3",113566.04
"2019","2015","Septiembre","Madrid, Comunidad de","4",25233.99
"2020","2015","Septiembre","Madrid, Comunidad de","5",27394.56
"2021","2015","Septiembre","Murcia, Región de","1",15238.56
"2022","2015","Septiembre","Murcia, Región de","2",19062.24
"2023","2015","Septiembre","Murcia, Región de","3",24359.76
"2024","2015","Septiembre","Murcia, Región de","4",4829.12
"2025","2015","Septiembre","Murcia, Región de","5",6711.24
"2026","2015","Septiembre","Navarra, Comunidad Foral de","1",5960.69
"2027","2015","Septiembre","Navarra, Comunidad Foral de","2",9576
"2028","2015","Septiembre","Navarra, Comunidad Foral de","3",12786.83
"2029","2015","Septiembre","Navarra, Comunidad Foral de","4",2166.04
"2030","2015","Septiembre","Navarra, Comunidad Foral de","5",2290.17
"2031","2015","Septiembre","País Vasco","1",17418.94
"2032","2015","Septiembre","País Vasco","2",34908.86
"2033","2015","Septiembre","País Vasco","3",42788.89
"2034","2015","Septiembre","País Vasco","4",7609.49
"2035","2015","Septiembre","País Vasco","5",8212.77
"2036","2015","Septiembre","Valenciana, Comunidad","1",63521.37
"2037","2015","Septiembre","Valenciana, Comunidad","2",69171.45
"2038","2015","Septiembre","Valenciana, Comunidad","3",87783.12
"2039","2015","Septiembre","Valenciana, Comunidad","4",20887.76
"2040","2015","Septiembre","Valenciana, Comunidad","5",22341.37
"2041","2016","Abril","Andalucía","1",86504.6
"2042","2016","Abril","Andalucía","2",101911.68
"2043","2016","Abril","Andalucía","3",150099.23
"2044","2016","Abril","Andalucía","4",30629.79
"2045","2016","Abril","Andalucía","5",38854.22
"2046","2016","Abril","Aragón","1",15181.61
"2047","2016","Abril","Aragón","2",22049.48
"2048","2016","Abril","Aragón","3",31130.44
"2049","2016","Abril","Aragón","4",6902.95
"2050","2016","Abril","Aragón","5",4943.69
"2051","2016","Abril","Asturias, Principado de","1",13006.4
"2052","2016","Abril","Asturias, Principado de","2",15950.37
"2053","2016","Abril","Asturias, Principado de","3",25373.01
"2054","2016","Abril","Asturias, Principado de","4",4493.12
